,Unnamed: 0,song_id,song_length,genre_ids,artist_name,composer,lyricist,language
71062,85626,kgmP+9TdzqpoEt+GSSnJzA8h8uGmOq7eBlYBXpmkMoc=,228022,['139'],['Chris Brown'],"['V. Davis', ' A. Harris', ' John Harris', ' R. Toby', ' Sammie', ' Antwan Patton']","['V. Davis', ' A. Harris', ' John Harris', ' R. Toby', ' Sammie', ' Antwan Patton']",52.0
71063,85627,gjcUKQ0WlDY9vlTpeOe+85clkkHMSW5SwP3mJf7FT4A=,206393,['465'],['Little Mix'],"['Emily Warren', ' Edvard Førre Erfjord', ' Henrik Michelsen', ' Tash Phillips']","['Emily Warren', ' Edvard Førre Erfjord', ' Henrik Michelsen', ' Tash Phillips']",52.0
71064,85628,kobIwuCSGUl7ct3bPHXGNZMGGIA/fWn9DpQ4S9oGN/A=,230504,['1259'],['Fort Minor'],['Mike Shinoda'],"['Mike Shinoda', ' Ryu', ' T.A.K.']",52.0
71065,85629,QoPYhEs+VzirmwmX1hgUb7eEvqieddcLdkx7cBrNV3s=,222705,['465'],"[""Ryan O'Shaughnessy""]","[""Ryan O'Shaughnessy""]","[""Ryan O'Shaughnessy""]",52.0
71066,85630,NHXj6VHqaz804IiOkZgBsKtLDR0tdZqBAIyI/GiS4cE=,251297,['465'],['Last Note.'],['Last Note.'],['Last Note.'],17.0
71068,85633,vQo5YnjMwD1amUNp1FgVRqsxeP/SE8pn/Fn2/jca+DQ=,199041,['465'],['One Direction'],"['Rami Yacoub', ' Carl Falk', ' Savan Kotecha']","['Rami Yacoub', ' Carl Falk', ' Savan Kotecha']",52.0
71069,85634,ciny0YIW5WTOlCY/A3JA3LDLEFvNW2iuLXTzJyXS+0A=,227369,['1259'],['MONSTA X'],"['Rescue The Beat (RTB)', ' Kim Seung Jun']","['Rescue The Beat (RTB)', ' Kim Seung Jun', ' JooHeon', ' I.M']",31.0
71070,85635,he4qhn1dZOW0FOly3DzBNRosf6CwWTgjFwqGCXyu3Ps=,275388,['2022'],['John Mayer'],['John Mayer'],['John Mayer'],52.0
71073,85638,vKkCCzayaRHPRW8zvEECsmZl9PyQVkZ/n/F7It4f6GU=,279336,['2022'],['the brilliant green'],['Shunsaku Okuda'],['Tomoko Kawase'],17.0
71074,85639,LJxkgA3ZJJJq/ejVHHtIlW3BAdI1dYjdtXiEVNQ3LRc=,207211,['465'],['Delta Goodrem'],"['Delta Goodrem', ' Anthony Egizii', ' David Musumeci']","['Delta Goodrem', ' Anthony Egizii', ' David Musumeci']",52.0
71075,85640,NclMxbZc38On6FIgaL6O0/oDD6wPmlKaAhC4WrykaBI=,251386,['465'],['Britney Spears'],"['J. Washington', 'N. Hills', 'K. Hilson', 'M. Araica']","['J. Washington', 'N. Hills', 'K. Hilson', 'M. Araica']",52.0
71077,85642,G2ngbJQrrM0S1ad0u06y20YNtOMl+0ItprizSXR9OC8=,220943,['465'],['Various Artists'],"['Hwang Chanhee', ' Lee Seungjoo']","['Goo Ji An', ' Ji Hoon']",3.0
71078,85643,aqJqPOxROZIIldwMTOMoCIeQfs6BitxYIwlYFsgNPZo=,258298,['465'],['Various Artists'],['Lee Minsu'],['Kim Ina'],31.0
71085,85650,RqbQtPnwmZuMFeTzVZ5FxqePJ2bj79WyNcD0G0RfJFs=,175134,['465'],['One Direction'],"['Tom Barnes', 'Niall Horan', 'Ben Kohn', 'Peter Kelleher', 'Wayne Hector']","['Tom Barnes', 'Niall Horan', 'Ben Kohn', 'Peter Kelleher', 'Wayne Hector']",52.0
71086,85651,ZbQ4UUf2Vhl9WgXPu8KoSPg7kkG9NR0paG+O9kaJn88=,282958,['2022'],['Stone Sour'],"['Stone Sour', ' Corey Taylor', ' James Root', ' Josh Rand', ' Shawn Economaki']","['Stone Sour', ' Corey Taylor', ' James Root', ' Josh Rand', ' Shawn Economaki']",52.0
71092,85658,cYasNEODKDGkSZSPjnNc2b1+dlxhHV0G0+deJhMkQr8=,236260,['465'],['Rachel Platten'],"['Rachel Platten', 'Nash Overstreet', 'Brian West']","['Rachel Platten', 'Nash Overstreet', 'Brian West']",52.0
71094,85660,KaRo5CwdaV/jl1gnjd4kZu0XePhiQzMUYEXI4tLbOC8=,250589,['465'],['May J.'],"['May J.', ' Jeff Miyahara']",['Shoko Fujibayashi'],17.0
71095,85661,zd0zqlk+cuf/I/uchVcrv6wR2hajzpoceLb8FQ3r3aE=,191820,['465'],['2AM Club'],"['Marc Griffin', ' Matthew Reagan', ' David Dalton', ' Matthew Warshauer', ' Tyler Cordy']","['Marc Griffin', ' Matthew Reagan', ' David Dalton', ' Matthew Warshauer', ' Tyler Cordy']",52.0
71096,85662,AwzXNL/VWjGDzqiSM2TLqvKWdI5BJJELSMjsdC+0znM=,237331,['2022'],['The Fray'],"['Ben Wysocki', 'Dave Welsh', 'Joe King', 'Isaac Slade']","['Joe King', 'Isaac Slade']",52.0
71097,85663,/O7snbsU0hH5RH7/GsjbYUODlLGo8Rj7pgHIZc+t9/E=,157109,['465'],['She & Him'],"['Mike Hawker', 'Ivor Raymonde']","['Mike Hawker', 'Ivor Raymonde']",52.0
71099,85665,3dTieC0PVpJjb+sV+VavrZaStpqewGm3x+dscUbvRGs=,207029,['465'],['Five For Fighting'],['John Ondrasik'],"['John Ondrasik', 'John Ondrasik']",52.0
71101,85667,7v4lkLqGEud9w+bEYef99O/n5UW4vczMkDSkygfQe2g=,280800,['958'],['IL DIVO'],['Diane Warren'],['Diane Warren'],-1.0
71106,85673,DM0xjtmSebpKW/+PDsMJS49TUXGe84QcElSdZ+2TcDQ=,231293,['465'],['Calvin Harris'],['Calvin Harris'],['Calvin Harris'],52.0
71107,85674,aRmxlP0xWx15kwF3ZX01reCNxWUQf9W+IaivqFsERwo=,273015,['2022'],['Jeff Buckley'],['S. Stewart'],['S. Stewart'],52.0
71115,85682,myyJ/HIrgmQ2jNF7sQdIvjpKOeEC77TYmNvMglLI4UY=,237493,"['1180', '2219']",['Sara Lugo'],"['Philip Meckseper33%', 'Joscha Hoffmann33%', 'Oliver Schrader33%']","['Sara Lugo75%', 'Oje Ollivierre25%']",52.0
71121,85688,SsWl8GWoMLHHq85ltq5aJUcg5IxoDfzonn271J/wDU0=,236627,['465'],['One Direction'],"['Jacknife Lee', 'Gary Lightbody', 'Harry Styles']","['Jacknife Lee', 'Gary Lightbody', 'Harry Styles']",52.0
71147,85724,P7tRcCfoWKbOAEAhVGB+sW7FYri87VSqIkpUkoiE4P0=,191660,['1259'],['Sini Sabotage'],"['Jaakko Salovaara', ' Perttu Mäkelä', ' Sini-Maria Makkonen']",['Sini-Maria Makkonen'],52.0
71176,85758,wHBEw1rDrpEUOz+sjSkGCVY5ITr/gP5SDFvycW2m7P8=,193733,['139'],['Chris Brown'],"['Chris Brown', ' Aaron Lamont Small', ' Wesley Dees', ' Edward Griffin', ' Kenneth Franklin', ' Andre Blake', ' Santiago Bauza', ' Gabrielle Nowee', ' Warren Griffin III', ' Nathaniel Hale', ' Gwendolyn Chisolm', ' Cheryl Cook', ' Sylvia Robinson', ' Angela Stone']","['Chris Brown', ' Aaron Lamont Small', ' Wesley Dees', ' Edward Griffin', ' Kenneth Franklin', ' Andre Blake', ' Santiago Bauza', ' Gabrielle Nowee', ' Warren Griffin III', ' Nathaniel Hale', ' Gwendolyn Chisolm', ' Cheryl Cook', ' Sylvia Robinson', ' Angela Stone']",52.0
71177,85759,2o/JMa/TycGh85QNa/qHrWDFhLSJfX0m6+gmJiwbWQY=,249707,['465'],['Urban Zakapa'],"['Gwon Soonil', '  Jo HyunAh']","['Gwon Soonil', '  Jo HyunAh']",31.0
71178,85760,yov8N2tjSAMN5xQOvcg0jh3Qvs7apBPVK2vzMRQ8Ank=,302341,['359'],['Green Day'],['Green Day'],['Billie Joe Armstrong'],52.0
71179,85761,w/pSfIg8z+BPgdryOjhSYcaakYPO4/NalETB3hoymXs=,218340,['465'],['Jennifer Lopez'],"['Lukasz Gottwald', ' Jacob Kasher Hindlin', ' Gamal ""LunchMoney"" Lewis', ' Meghan Trainor', ' Henry Walter', ' Theron Thomas']","['Lukasz Gottwald', ' Jacob Kasher Hindlin', ' Gamal ""LunchMoney"" Lewis', ' Meghan Trainor', ' Henry Walter', ' Theron Thomas']",52.0
71180,85762,q2tgs7xpAGCDBj+5icnsjA6wBgpSD9Ynor2qfPGpkmM=,213106,['465'],['Fifth Harmony'],"['Tor Hermansen', ' Mikkel Eriksen', ' Kyrre Gørvell-Dahll', ' Priscilla Renea', ' Nolan Lambroza', ' Simon Wilcox']","['Tor Hermansen', ' Mikkel Eriksen', ' Kyrre Gørvell-Dahll', ' Priscilla Renea', ' Nolan Lambroza', ' Simon Wilcox']",52.0
71181,85763,3EqzSa6mUSIQLWpf28XK8K7QLglIP1kKI8BVfxsenDI=,242050,['465'],['Various Artists'],['Hsiao Debbie'],['Hsiao Debbie'],3.0
71182,85764,ZGaA+HY3RIOT+OUMS84/zyKsd2w8EA3JSuG9jLR79Eg=,326384,['465'],['Justin Timberlake'],"['Justin Timberlake', ' Jerome Harmon', ' Timothy Mosley', ' Shawn Carter', ' James Fauntleroy', ' Terrance Stubbs', ' Johnny Wilson', ' Charles Still']","['Justin Timberlake', ' Jerome Harmon', ' Timothy Mosley', ' Shawn Carter', ' James Fauntleroy', ' Terrance Stubbs', ' Johnny Wilson', ' Charles Still']",52.0
71184,85768,FDZTXl/7k0adi/IYiC4lX1UVsLATFpuK2WlGGayUIlo=,238367,['139'],['K. Michelle'],"['Derek Blythe', ' Kenneth Coby']","['Bianca Atterberry', ' Brion James', ' Janice Johnson', ' Julian Jackson', ' Kimberly Pate', ' Maurice Simmonds', ' Raphael Saadiq']",52.0
71185,85769,t1RtGrCchdTj4HvLqEUkCyxc7imdDITLaK1fjXQETaY=,266136,['458'],['Various Artists'],['Leehom Wang'],"['Leehom Wang', ' Da-Wei Ge']",3.0
71186,85770,J2JypeeQnLfG/PzjEsX8j+xy1sMhwaR0D68+VN+cbIE=,232420,['465'],['Miley Cyrus'],['Pharrell Williams'],['Pharrell Williams'],52.0
71187,85771,3fKe/582rFIpjwTagdyiEgLE5vY94xn9pepfJqSbMBQ=,172601,['921'],['Original Soundtrack'],"['Brian Stanley', 'R. Edwards', 'Darius Ford', 'Nasiyr Bey']","['Brian Stanley', 'R. Edwards', 'Darius Ford', 'Nasiyr Bey']",52.0
71189,85773,TMLeTK4KGDx6THEQYqu5fJLMO32+GCXdnwjOdSMUaVs=,230226,['921'],['Various Artists'],"['Alicia Keys', ' Kendrick Lamar', ' Pharrell Williams', ' Hans Zimmer']","['Alicia Keys', ' Kendrick Lamar', ' Pharrell Williams', ' Hans Zimmer']",52.0
71190,85774,6b1z+iNcyoquXEJ39Kod2RBZNlA3HHCAWpJ5wNjP2qg=,195275,['465'],['Kelly Clarkson'],"['Chris DeStefano', 'Shane McAnally', 'Maren Morris']","['Chris DeStefano', 'Shane McAnally', 'Maren Morris']",52.0
71192,85776,KAi0pDf1CTpfgcvVBzqJMaDpNwkKftmR96bMiTo5Zts=,220953,['465'],['Leona Lewis'],"['Jesse McCartney', ' Ryan Tedder']","['Jesse McCartney', ' Ryan Tedder']",52.0
71196,85780,2cXjZxOWgkg2vWw3AtpmGL2mUW8szBMdVqvvFh5qbpc=,206193,['465'],['May J.'],['Claude-Michel Schonberg'],['Alain Boublil'],17.0
71197,85781,/0Qyyel2xezL8zDFl3NEjxIe5D/gCBpnOwaDIDbqUBY=,213786,['139'],['Chris Brown'],"['Chris Brown', ' Amber Streeter', ' Leon Youngblood', "" G'harar Deggedingseze"", ' Eric Bellinger']","['Chris Brown', ' Amber Streeter', ' Leon Youngblood', "" G'harar Deggedingseze"", ' Eric Bellinger']",52.0
71198,85782,4BZIwRSEX6G4zOOaZU0NMHYXL3RnWLcLDGkQTzdev8Y=,233858,['465'],['Avril Lavigne'],"['Avril Lavigne', ' Clif Magness']","['Avril Lavigne', ' Clif Magness']",52.0
71200,85784,RYpRxaSIW3qbERgZDQjR9sEsSDEmc0y6Mx1iIzETdbc=,319529,['359'],['Cigarettes After Sex'],['Gregory Steven Gonzalez'],['Gregory Steven Gonzalez'],52.0
71201,85785,mOgJRg7gRXJifRR0I8/YfnBTgIIL31TmwAsoPBDBxPQ=,185689,['465'],['Olly Murs'],"['Olly Murs', ' Steve Robson', ' Claude Kelly', ' Tramar Dillard', ' Breyan Isaac']","['Olly Murs', ' Steve Robson', ' Claude Kelly', ' Tramar Dillard', ' Breyan Isaac']",52.0
71202,85786,aIPxLFeuzcWHAgimQipOG5k3ghSisGaCOF3Z7LdBnQY=,167967,['139'],['Alicia Keys'],"['Alicia Keys', ' Mark Batson', ' Harold Lilly']","['Alicia Keys', ' Mark Batson', ' Harold Lilly']",52.0
71203,85787,vfNCzq/sLylxE8lWp/x4OoR4ie2UvCjGnTg//S0nU/Q=,211914,['465'],['Campsite Dream'],"['Andy Goldmark', 'Mark Mueller', 'Berny Cosgrove', 'Kevin Clark']","['Andy Goldmark', 'Mark Mueller', 'Berny Cosgrove', 'Kevin Clark']",52.0
71204,85788,ZOZBbEg8v7dXsb8YOjX6o7O8mAhVcPSfgWFRioXGsx8=,162908,['465'],['Hilary Duff'],"['Colbie Caillat', 'Jason Reeves', 'Toby Gad']","['Colbie Caillat', 'Jason Reeves', 'Toby Gad']",52.0
71209,85794,V/6gNHgEsFSxTXiNC0XJgf+ZmlIPK4hsIyI7rIpduxs=,286458,['1609'],['Calvin Harris'],"['Calvin Harris', ' Nils Sjöberg']","['Calvin Harris', ' Nils Sjöberg']",52.0
71211,85796,j55imxq/RidC2/j62q0ouCKLELHB3XPuX092lxOx1mc=,234684,['921'],"['Sing Again', ' Hera Gu OST']",['PARK JIN YOUNG'],['PARK JIN YOUNG'],31.0
71218,85803,v1w7LPcCPstQ0HsoNl1g70FI2OE6PCXZu/AHcjmPKNA=,191529,['465'],['Various Artists'],['Choi Joon Myung'],"['Ji Hoon', ' Jung Moo Woong', ' Lee Gi Chul']",31.0
71221,85806,qqGrMUWjkSz4HlRoyKQBkK1uXZDksjdnyoCO8PekIhk=,200915,['465'],['Various Artists'],['Jung Ho Hyun'],['Jung Ho Hyun'],31.0
71222,85808,FuKvgU+zK0Azfkr1hm8HsywGCkbN5KKIEOIkbcfK4rw=,224321,['465'],['Neon Jungle'],"['Cassie Davis', 'Sean Ray']","['Cassie Davis', 'Sean Ray']",52.0
71223,85809,9FiEnRv8hM+6oKfXtGd9ZavyHOLg7y4Gijy5SOhZyfM=,229339,['1259'],['A Tribe Called Quest'],"['Kamaal Fareed', 'A. Muhammad', 'M. Taylor', 'J. Yancey']","['Kamaal Fareed', 'A. Muhammad', 'M. Taylor', 'J. Yancey']",52.0
71224,85810,LM9dLUkGyQ1Hrh2tp1+okbUf+VXC/g3T5WXeXHwdXjc=,226664,['465'],['Britney Spears'],"['Jason Evigan', ' Ilsey Juber', ' Phoebe Ryan', ' Sterling Fox', ' Marcus Lomax']","['Jason Evigan', ' Ilsey Juber', ' Phoebe Ryan', ' Sterling Fox', ' Marcus Lomax']",52.0
71229,85817,MN16amjcdvgSWhi0sTVjyCZO89tNgsZDGPwELDWQ25w=,198617,['465'],['Meghan Trainor'],"['Meghan Trainor', ' Kevin Kadish']","['Meghan Trainor', ' Kevin Kadish']",52.0
71231,85820,W2qSFJbL5QqxVSZ/G/8Coc2b4kYAFWgZQuUzfx06g8M=,293961,['465'],['José González'],['José González'],['José González'],52.0
71334,85952,jGYKsNBYjDQTs9lOg586fnQlxxvTu9OfZqN0RsYh12o=,209955,['465'],['The Naked Brothers Band'],['Nat Wolff'],['Nat Wolff'],52.0
71427,86057,N4j3uh4hSj2k8ASRQjmSD+WmFiu2u+hTIcYineBx9QA=,218383,['2022'],['Forget the G'],"['Eric M.Y. Chan', ' Wong Hin Ching', ' Chan Kin Fai']",['Eric M.Y. Chan'],52.0
71478,86125,lzcV4u2bY63AinGSDSyOSNuBZbDptrLTGS22Co7CdeM=,326592,['465'],['Tony Bennett'],"['Michel Legrand', 'Alan Bergman', 'Marilyn Bergman']","['Michel Legrand', 'Alan Bergman', 'Marilyn Bergman']",52.0
71499,86149,gYnOZqTuub3tsCmYV4kVOP35KuYl4/Q+6OT0CksMv+0=,259082,['465'],['Dennis Nie'],['Chen Yao Chuan'],['Li An Xiu'],3.0
71592,86261,PCXMJYFktjq4FVnikDlZKWp+mQKdkeknLd5RxE8maYo=,189606,['726'],['Tony Bennett'],['Joe Raposo'],['Joe Raposo'],-1.0
71724,86423,JJDk9XkjZ3kR0mgcQOqHlFPttmBBWXa47UGz/YPByWU=,204434,['409'],['Les 3 mousquetaires'],"['Antoine Angelelli', ' Olivier Visconti', "" Stephane Lozac'h""]","['Lionel Florence', ' Patrice Guirao']",52.0
71738,86439,xicXHgc32r6ie2EVen3ESTJBkor6gNmkbtUQfRaBTGw=,181848,['465'],['Nica & Joe'],"['Tom Olbrich', 'Belle Humble', 'Philipp Schardt']","['Tom Olbrich', 'Belle Humble', 'Philipp Schardt']",52.0
71748,86451,6MDqm2b/kvEhxveHJ7MvY4420+kQRAAgkJuQXdZ9oKo=,258168,['2022'],['Stone Sour'],"['Corey Taylor', ' James Root', ' Josh Rand', ' Shawn Economaki']","['Corey Taylor', ' James Root', ' Josh Rand', ' Shawn Economaki']",52.0
71765,86471,QmDy8SV2Gwd2Rnb7iDvifztzmn/b/kSVReplZMWs1s4=,257567,['465'],['Empire Cast'],"['Kaseem Dean', ' Shawn L. Martin', ' Mark Batson', ' Harold Lilly Jr.']","['Kaseem Dean', ' Shawn L. Martin', ' Mark Batson', ' Harold Lilly Jr.']",52.0
71942,86708,Z/gguKXsBwcR/ri8b9jH1LLKvmI9D20YEsb8EZXN5cg=,262567,['465'],['Leona Lewis'],"['Jesse McCartney', ' Ryan Tedder']","['Jesse McCartney', ' Ryan Tedder']",52.0
72122,86928,XcSneRBqGPUI2amJYwF90+jT32pwJYv+GwlmEQjvE/0=,209266,['409'],['Les 3 mousquetaires'],"['Gary Fico', ' Bruno Damas', ' Tiery F']","['Lionel Florence', ' Patrice Guirao']",52.0
72130,86937,vxImZKSck1wp3hDDrxKMeMo6zeBjb/oHaenhYaDzJ1w=,266658,['458'],['Various Artists'],['Wei-Bai Pan'],"['Sheng-Yi Qui', ' Wei-Bai Pan']",3.0
72132,86939,fUh5h3e/WgmL4ZQJaofb8Yh1rvVE8eYhFG8LVuT5Z54=,229947,['2022'],['Stone Sour'],"['Corey Taylor', ' James Root', ' Josh Rand', ' Roy Mayorga']","['Corey Taylor', ' James Root', ' Josh Rand', ' Roy Mayorga']",-1.0
72142,86952,ruTFUVxsNem5fTzs8LKIyimGNDcankxb6aAFiQKsDsY=,161316,['691'],['Glee: The Music'],"['Gene Autry', ' Oakley Haldeman']","['Gene Autry', ' Oakley Haldeman']",52.0
72146,86956,lBI5lFIO8ta7rM3xkO0siSsExtKwHBoXXqvd3qdvgcA=,199743,['1609'],['Dillon Francis'],"['Dillon Hart Francis', ' Ned Shepard', ' Ossama Al-Sarraf']",['Kamtin Mohager'],-1.0
72151,86962,G/Fx979HazIU0fCYomcB/zsmIz31PD1vKICjXTyaer8=,190798,['139'],['Jazmine Sullivan'],"['Jazmine Sullivan', ' Toby Gad']","['Jazmine Sullivan', ' Toby Gad']",52.0
72153,86964,Q1Nl8D/DPaKV5vh2xyOLbLv/VbYzJUUcPLV+APNmufA=,256104,['465'],['Russian Red'],['Lourdes Hernández'],['Lourdes Hernández'],52.0
72156,86967,IrQt/uZS4CZT+kMukfbq/1/M2w4HJ/IHjJRZdjkW3Og=,248450,['430'],['Ruth B.'],['Ruth Berhe'],['Ruth Berhe'],52.0
72159,86970,oYvQrWpwsfQGGx26jA+fhf3ZRFPRQefgrT96klr3IlY=,278683,['1259'],['J. Cole'],"['J. Cole', ' Meleni Smith', ' Rich Harrison']","['J. Cole', ' Meleni Smith', ' Rich Harrison']",52.0
72161,86973,7tUIh54T7SufliVVHj7+/hAQScpaNEqtIeHRAabOfjs=,247782,['465'],['Leona Lewis'],"['David Kreuger', 'Per Magnusson', 'Simon Cowell', 'Richard Page']","['David Kreuger', 'Per Magnusson', 'Simon Cowell', 'Richard Page']",52.0
72253,87089,CsqfeIr3/stOaLTq+Z+Yt6VnPSqPWS2wxxnCKJL86oM=,220917,['1616'],"['Martin Garrix', ' Dua Lipa']","['Martijn Garritsen', ' Georgia Ku Overton', ' Nathaniel Campany', ' Giorgio Tuinfort', ' Kyle Shearer']","['Martijn Garritsen', ' Georgia Ku Overton', ' Nathaniel Campany', ' Giorgio Tuinfort', ' Kyle Shearer']",52.0
72254,87090,FcbwzPm3n/PP+UZAjJaKFggjPSjyZ7YyxBA7LlheYi4=,210311,['139'],['John Legend'],"['John Stephens', ' Blake Mills', ' John Ryan']","['John Stephens', ' Blake Mills', ' John Ryan']",52.0
72255,87091,RpoP3ByxHCty6Pxc4cfuYDxWn2hVUeFsccYKgXYJnlM=,253190,['465'],['Love Me Like You Do'],"['ILYA; KOTECHA', ' SAVAN HARISH; MAX', ' MARTIN; PAYAMI', ' ALI; TOVE LO']","['ILYA; KOTECHA', ' SAVAN HARISH; MAX', ' MARTIN; PAYAMI', ' ALI; TOVE LO']",52.0
72256,87092,LgNTYb3YogY1CxgdjWyuaEWZn9wR2LFFA54qqkGPdro=,208718,['465'],['Avril Lavigne'],"['Avril Lavigne', ' Raine Maida']","['Avril Lavigne', ' Raine Maida']",52.0
72257,87093,pJXfG0YcMuThQjR3VPMnW6WB0J/7PM/I4TGmXNw5GAc=,180958,['465'],['Shift K3Y'],['Lewis Jankel'],['Lewis Jankel'],52.0
72258,87094,jvBlNQZmUZoYb4VRVim6CQclcP1m7Qspj69ZMHIApg4=,219637,['465'],"[""Gilbert O'Sullivan""]","[""Gilbert O'Sullivan""]","[""Gilbert O'Sullivan""]",52.0
72260,87096,zwIahUaR94kKTjafis71QLKWVTcnNoPNpGuRzKqZF8w=,198800,['465'],['Kelly Clarkson'],"['Kara DioGuardi', 'Jason Evigan', 'Audra Mae', 'Mitch Allan']","['Kara DioGuardi', 'Jason Evigan', 'Audra Mae', 'Mitch Allan']",52.0
72262,87098,3zebuO8ESDoK1n4/OB9cndrrIexDqCg5Gth9B6ibBLA=,299948,['465'],['Various Artists'],"['John Stephens', ' Toby Gad']","['John Stephens', ' Toby Gad']",52.0
72263,87099,3wSIkuvf4kWZ7QHpgqcAffejzgspz/+4u7xqujLdqfI=,231898,['423'],['Ricky Martin'],"['Ricky Martin', ' Pedro Capó', ' José Gómez', ' Yotuel Romero', ' Beatriz Luengo']","['Ricky Martin', ' Pedro Capó', ' José Gómez', ' Yotuel Romero', ' Beatriz Luengo']",52.0
72264,87100,7VEf5Swq8NmNjkcdn9dS8oFQfU8rK/4sD6pyahHoiGE=,244331,['465'],['Various Artists'],['Jason Mraz'],['Jason Mraz'],52.0
72266,87102,ygRFaY12JfoNRR27eM5l55E6azpeSPFslceH8XsOamk=,309655,['921'],['John Legend'],['John Stephens'],['John Stephens'],52.0
72269,87105,oPHkftcd7PqmR/wJbTdBUO1OuIs5lAqAO9Jdr9Vl0V4=,329168,['465'],['Rod Stewart'],"['Rod Stewart', ' Carmine Appice', ' Del Newman', ' Duane Hitchings']",['Del Newman'],52.0
72270,87106,f72BqYfIcXysVCsyqOwCr1y4ykigEJ4mVi3CZpzdyAQ=,181533,['465'],['Ashley Tisdale'],"['Joacim Persson', ' David Jassy', ' Johan Alkenas', ' Niclas Molinder']",['Johan Alkenas'],52.0
72272,87108,gpVo9bMxVUgwUxdmM4n7Y2tUI9PXws0nL/OXE8NPnFA=,235059,['465'],['Mariah Carey'],"['B. Cantarelli', 'Antonina Armato', 'Beppe Cantarelli']","['B. Cantarelli', 'Antonina Armato', 'Beppe Cantarelli']",52.0
72273,87109,GbxmTd7C0m469W75W3IRD929qt+Z6EQYpMIkuvFJdzQ=,196440,['465'],['Benji & Fede'],"['F. De Maria', ' Jarkko Ehnqvist', ' Kalle Lindroth', ' Matias Keskiruokanen']","['Benjamin Mascolo', ' Federico Rossi']",52.0
72279,87116,M0W7KyyODZI1X9Z/N/QQa9c+finJdX5FLp+etrSQG4E=,267268,['139'],['Chris Brown'],"['Chris Brown', 'August Rigo', 'Anderson Hernandez', 'Allen Ritter', 'Matthew Samuels', 'Usher Raymond', 'Zayn Malik']","['Chris Brown', 'August Rigo', 'Anderson Hernandez', 'Allen Ritter', 'Matthew Samuels', 'Usher Raymond', 'Zayn Malik']",52.0
72292,87130,8DsQ6L7xybKEtiAjVWZw5Vpsi1D0rtlwdnq3WjDxk64=,228189,['430'],['Lucy Rose'],['Lucy Rose'],['Lucy Rose'],52.0
72293,87131,NSBGi3q/l5eCsF621ItwQVkgjAKY5WPiuWLQQvP+9OM=,266213,['423'],['Lil Jon'],"['Jonathan H. Smith', ' Juan Salinas', ' Oscar Salinas', ' David Macias', ' Emmanuel Anene', ' Willie Hindman']","['Jonathan H. Smith', ' Rebbeca Gomez', ' Llandel Veguilla Malavé', ' Justin Rafael Quiles', ' Chloe Angelides', "" John Thomas 'JT' Roach""]",52.0
72295,87133,/AYzcsOvHM4Y1QY5RV+HO2nOWlkricknVmUh0A3Z9Qc=,249480,['2022'],['Pink Floyd'],"['David Gilmour', ' Richard Wright']","['David Gilmour', ' Polly Samson']",52.0
72298,87136,UNKrfX5vRRyRsAvM6dGLlTXSibCjivXg8F/L/Vr6fWo=,253492,['2022'],['Marilyn Manson'],['Tyler Bates'],['Marilyn Manson'],52.0
72301,87139,AgiQoxnek7jWRHgNIXld1gHKYgigVTVZ11s2DQLK6WI=,240388,['465'],['Celine Dion'],"['Sergei Rachmaninoff', ' Eric Carmen']",['Eric Carmen'],52.0
72317,87156,eeyw8KM064ImYKwqGv2mYCei2QtrNWJRpiMyflZdINA=,155742,['698'],['Various Artists'],['Cliff Bruner'],['Cliff Bruner'],52.0
72375,87227,Xk6poEMQXB7OyZ8/HOiW3kyPKM2KLsdDBMJSF1wtbEg=,210721,['465'],['Mark Forster'],"['Mark Cwiertnia', ' David Jürgens', ' Elif Demirezer']","['Mark Cwiertnia', ' David Jürgens', ' Elif Demirezer']",52.0
72456,87328,bBAYlhLXrutVs5ToDbF7bRUyjxo7Fk+kSQGgPr8jd5g=,211235,['465'],['Various Artists'],"['Cyndi Lauper', ' Jan Pulsford']","['Cyndi Lauper', ' Jan Pulsford']",52.0
72491,87372,oybi2ldPdXYn9I7Lwz9xt38Cfuwdtd2ODBjYxodXHyM=,251324,['465'],['Tori Amos'],['Tori Amos'],['Tori Amos'],52.0
72620,87531,ETuJ7RDeUYTttng08FVBmjXGP/lDa9kRPX5xUonKF2A=,198762,['465'],['Hombres G'],['David Summers'],['David Summers'],52.0
72664,87581,uZowY3rFaEy8Ewvo82cMzIi7MhaOM6WpCrgML1TZFvI=,281504,['465'],['The Fray'],"['The Fray', ' Brett James']","['The Fray', ' Brett James']",52.0
72667,87584,7pRQAAF0ksoZI6JB3youPp6L3lz4Q5v/XqozXoxhNog=,192168,['1259'],['A$AP Rocky'],"['Rakim Mayers', ' Chauncey Hollis']","['Rakim Mayers', ' Chauncey Hollis']",52.0
72673,87590,GZ8qSWVQRDDUeQxCGmk3pf0D7TLlkd+YUu3eYsfHFf8=,248267,['1616'],['Fedde le Grand'],"['Fedde Le Grand', ' Robin M Christopher', ' Jonathan Mendelsohn']","['Fedde Le Grand', ' Robin M Christopher', ' Jonathan Mendelsohn']",52.0
